entry_time,exit_time,entry_price,exit_price,direction,size,pnl,pnl_pct,duration
2024-08-23,2024-08-26,153.18363972473145,157.15825900268555,long,62.01706668591599,246.49422881200698,2.594676092757968,3 days
2024-09-09,2024-09-22,135.09313231658936,144.7312480773926,long,71.9199057808872,693.1723774222523,7.134423190526375,13 days
2024-12-23,2025-01-05,189.8485694732666,213.2869341659546,long,54.54494831968631,1278.4443908606272,12.345821070823742,13 days
2025-02-03,2025-04-26,216.25765670013428,149.21472299194338,long,53.40348731728807,-3580.3264599991576,-31.00141503944691,82 days
2025-06-09,2025-07-11,161.16919789123534,162.80193538665773,long,50.438057467560995,82.35210762355611,1.0130580264625,32 days
2025-08-06,2025-09-22,168.2598233413696,220.38619647979738,long,48.685254470732175,2537.785740880694,30.979690875267664,47 days
2025-09-28,2026-01-10,210.843116065979,135.65914150238038,long,50.20175049606121,-3774.36713234399,-35.65872861605372,104 days
2026-01-26,2026-05-13,124.20179459381104,91.03992937088013,long,56.2191511385035,-1864.331913002636,-26.69998878146916,107 days
2026-05-30,2026-06-21,82.58856826400756,72.38195040512085,long,62.96160088776025,-642.6250000451115,-12.358390602267894,22 days
2026-07-19,2026-07-27,76.39344038772583,76.38178816986084,long,59.95469463467836,-0.6986051639123152,-0.015252903660120751,8 days
