entry_time,exit_time,entry_price,exit_price,direction,size,pnl,pnl_pct,duration
2024-08-27,2024-09-20,2459.95592578125,2559.7914854736327,long,3.86185780827879,385.5507357419124,4.058428797283288,24 days
2024-12-19,2025-02-23,3419.6369425048824,2819.899647583008,long,2.8797960401440483,-1727.121087042717,-17.53804000264914,66 days
2025-02-24,2025-05-08,2515.078199707031,2205.4113911132813,long,3.256368621418233,-1008.3892785994133,-12.31241273650344,73 days
2025-06-05,2025-06-10,2417.4937873535155,2812.110819335938,long,2.985508745277265,1178.1326000188799,16.32339384062775,5 days
2025-06-21,2025-07-09,2301.645853271484,2769.3921990966796,long,3.615605078085183,1691.186063221365,20.322255274865856,18 days
2025-09-25,2025-12-09,3870.2681513671873,3319.454432739258,long,2.560817669497815,-1410.5335032641988,-14.231926499287963,75 days
2026-01-20,2026-03-04,2937.0735157470704,2125.4421184082034,long,2.912270736007954,-2363.6903668952264,-27.634017091752007,43 days
2026-05-16,2026-07-27,2180.8418291015623,1961.588661315918,long,2.8860603605220345,-632.7778764650349,-10.053602460292579,72 days
