entry_time,exit_time,entry_price,exit_price,direction,size,pnl,pnl_pct,duration
2025-05-08,2025-06-26,2207.6179057617187,2414.938655151367,long,4.3032809143311015,892.1594239932954,9.391151831508372,49 days
2025-07-12,2025-09-25,2944.3830769042966,3866.3998173828127,long,3.5079178325533347,3234.3589658372866,31.314428740974765,75 days
2026-01-07,2026-02-01,3168.427416137695,2266.830861328125,long,4.222472563933513,-3806.9667164203875,-28.455648067476137,25 days
2026-03-20,2026-05-21,2147.570318847656,2130.3449392089847,long,4.535440191116267,-78.12467912046542,-0.8020868740593349,62 days
2026-07-17,2026-07-27,1841.9086532592773,1961.588661315918,long,5.237787529668418,626.8584537496882,6.497608219868319,10 days
